E;S;B;S;B;S;E
E;B;B;B;B;B;E
E;S;B;B;B;S;E
E;S;B;S;B;B;E
E;S;E;S;S;B;E
E;B;S;B;B;S;E
E;E;S;B;S;S;E
E;B;B;S;E;S;E
E;E;S;B;S;B;E
E;E;B;B;S;S;E
E;E;S;S;S;S;E
E;S;S;B;S;B;E
E;S;B;S;S;B;E
E;E;B;E;B;B;E
E;S;B;S;S;B;E
E;S;S;B;S;E;E
E;S;S;B;S;B;E
E;B;S;S;S;B;E
E;E;E;S;S;S;E
E;S;S;S;B;S;E
E;E;B;B;S;B;E
E;B;S;S;S;S;E
E;E;S;S;B;B;E
E;B;S;B;B;S;E
E;B;S;B;B;B;E
E;B;S;B;B;B;E
